123,32,35.0,3530713,BOLGER Kevin,1993.0,USA,2:46.74,+9.32,71.05,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
124,33,13.0,3481132,LARKOV Andrey,1989.0,RUS,2:46.91,+9.49,72.34,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
125,34,19.0,3190111,MANIFICAT Maurice,1986.0,FRA,2:46.98,+9.56,72.88,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
126,35,51.0,3181098,SUHONEN Verneri,1997.0,FIN,2:47.00,+9.58,73.03,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
127,36,95.0,3181015,HAKALA Karri,1996.0,FIN,2:47.21,+9.79,74.63,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
128,37,36.0,3150570,NOVAK Michal,1996.0,CZE,2:47.50,+10.08,76.84,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
129,38,74.0,3120031,SUN Qinghai,1988.0,CHN,2:47.74,+10.32,78.67,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
130,39,6.0,3420994,TOENSETH Didrik,1991.0,NOR,2:47.78,+10.36,78.97,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
131,40,55.0,3482105,YAKIMUSHKIN Ivan,1996.0,RUS,2:48.00,+10.58,80.65,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
132,41,48.0,3150549,SELLER Ludek,1995.0,CZE,2:48.22,+10.80,82.33,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
133,42,106.0,3180557,HYVARINEN Perttu,1991.0,FIN,2:48.37,+10.95,83.47,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
134,43,42.0,3660055,VORANAU Aliaksandr,1990.0,BLR,2:48.46,+11.04,84.16,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
135,44,40.0,3290446,ZELGER Stefan,1995.0,ITA,2:48.56,+11.14,84.92,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
136,45,53.0,3501252,JONSSON Olof,1995.0,SWE,2:48.74,+11.32,86.29,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
137,46,17.0,3420228,SUNDBY Martin Johnsrud,1984.0,NOR,2:48.97,+11.55,88.04,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
138,47,49.0,3530511,BJORNSEN Erik,1991.0,USA,2:49.21,+11.79,89.87,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
139,48,43.0,3300373,MIYAZAWA Hiroyuki,1991.0,JPN,2:49.48,+12.06,91.93,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
140,49,16.0,3481803,MELNICHENKO Andrey,1992.0,RUS,2:49.60,+12.18,92.85,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
141,50,24.0,3530120,HAMILTON Simeon,1987.0,USA,2:49.64,+12.22,93.15,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
142,51,58.0,3200676,BRUGGER Janosch,1997.0,GER,2:49.68,+12.26,93.46,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
143,52,84.0,3180301,LEHTONEN Lari,1987.0,FIN,2:49.85,+12.43,94.75,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
144,53,29.0,3560101,SIMENC Miha,1995.0,SLO,2:50.19,+12.77,97.34,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
145,54,61.0,3430233,BURY Kamil,1995.0,POL,2:50.22,+12.80,97.57,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
146,55,66.0,3510366,SCHNIDER Ueli,1990.0,SUI,2:50.23,+12.81,97.65,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
147,56,38.0,3430103,STAREGA Maciej,1990.0,POL,2:50.25,+12.83,97.8,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
148,57,76.0,3181007,VUORELA Markus,1996.0,FIN,2:50.47,+13.05,99.48,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
149,58,4.0,3510023,COLOGNA Dario,1986.0,SUI,2:50.62,+13.20,100.62,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
150,59,2.0,3421779,KRUEGER Simen Hegstad,1993.0,NOR,2:50.78,+13.36,101.84,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
151,60,92.0,3181239,AHONEN Olli,1999.0,FIN,2:50.79,+13.37,101.92,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
152,61,65.0,3670077,DYUSSENOV Asset,1997.0,KAZ,2:51.06,+13.64,103.98,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
153,62,31.0,3190255,GROS Baptiste,1990.0,FRA,2:51.37,+13.95,106.34,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
154,63,62.0,3190268,BACKSCHEIDER Adrien,1992.0,FRA,2:51.42,+14.00,106.72,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
155,64,89.0,3501259,EKSTROEM Axel,1995.0,SWE,2:51.54,+14.12,107.64,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
156,65,50.0,3150637,PECHOUSEK Jan,1997.0,CZE,2:51.62,+14.20,108.25,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
157,66,67.0,3670078,KLIMIN Olzhas,1996.0,KAZ,2:51.64,+14.22,108.4,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
158,67,81.0,3690074,KRASOVSKYI Oleksii,1994.0,UKR,2:51.97,+14.55,110.91,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
159,68,101.0,3501223,BURMAN Jens,1994.0,SWE,2:52.31,+14.89,113.51,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
160,69,104.0,3181163,KARPPANEN Miro,1998.0,FIN,2:52.39,+14.97,114.12,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
161,70,54.0,3482350,POROSHKIN Ilia,1995.0,RUS,2:52.70,+15.28,116.48,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
162,71,73.0,3501297,SANDSTROEM Bjoern,1995.0,SWE,2:52.80,+15.38,117.24,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
163,72,64.0,3390207,ROOS Henri,1998.0,EST,2:53.00,+15.58,118.77,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
164,73,1.0,3420605,ROETHE Sjur,1988.0,NOR,2:53.47,+16.05,122.35,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
165,74,47.0,3200210,EISENLAUER Sebastian,1990.0,GER,2:53.54,+16.12,122.88,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
166,75,15.0,3420586,HOLUND Hans Christer,1989.0,NOR,2:53.89,+16.47,125.55,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
167,76,75.0,3670115,PUKHKALO Vitaliy,1992.0,KAZ,2:54.45,+17.03,129.82,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
168,77,69.0,3290407,SALVADORI Giandomenico,1992.0,ITA,2:54.47,+17.05,129.97,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
169,78,80.0,3190302,PARISSE Clement,1993.0,FRA,2:54.71,+17.29,131.8,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
170,79,99.0,3390240,HIMMA Martin,1999.0,EST,2:54.75,+17.33,132.11,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
171,80,22.0,3220002,MUSGRAVE Andrew,1990.0,GBR,2:55.11,+17.69,134.85,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
172,81,56.0,3510479,RUEESCH Jason,1994.0,SUI,2:55.39,+17.97,136.98,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
173,82,63.0,3510534,KLEE Beda,1996.0,SUI,2:55.97,+18.55,141.41,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
174,83,90.0,3670022,VELICHKO Yevgeniy,1987.0,KAZ,2:56.07,+18.65,142.17,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
175,84,82.0,3200331,WICK Thomas,1991.0,GER,2:56.13,+18.71,142.62,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
176,85,88.0,3660065,SEMENOV Michail,1986.0,BLR,2:56.16,+18.74,142.85,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
177,86,70.0,3510342,BAUMANN Jonas,1990.0,SUI,2:56.28,+18.86,143.77,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
178,87,71.0,3250038,EINARSSON Snorri Eythor,1986.0,ISL,2:56.45,+19.03,145.06,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
179,88,91.0,3200205,BOEGL Lucas,1990.0,GER,2:57.15,+19.73,150.4,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
180,89,98.0,3300494,BABA Naoto,1996.0,JPN,2:57.36,+19.94,152.0,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
181,90,59.0,3430249,BURY Dominik,1996.0,POL,2:57.42,+20.00,152.46,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
182,91,83.0,3300190,YOSHIDA Keishin,1987.0,JPN,2:57.51,+20.09,153.14,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
183,92,86.0,3120063,SHANG Jincai,1993.0,CHN,2:58.61,+21.19,161.53,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
184,93,102.0,3690111,KOSTRUBA Yan,1999.0,UKR,2:58.77,+21.35,162.75,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
185,94,77.0,3530496,NORRIS David,1990.0,USA,2:59.73,+22.31,170.07,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
186,95,96.0,3530532,PATTERSON Scott,1992.0,USA,3:00.79,+23.37,178.15,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
187,96,72.0,3200072,KATZ Andreas,1988.0,GER,3:01.50,+24.08,183.56,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
188,97,85.0,3200356,DOBLER Jonas,1991.0,GER,3:01.82,+24.40,186.0,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
189,98,100.0,3740072,MIKAYELYAN Mikayel,1999.0,ARM,3:02.14,+24.72,188.44,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
190,99,79.0,3550114,BIKSE Indulis,1995.0,LAT,3:03.05,+25.63,195.38,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
191,100,87.0,3530679,BRATRUD Kyle,1993.0,USA,3:03.14,+25.72,196.06,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
192,101,105.0,3740023,POGHOSYAN Tadevos,1993.0,ARM,3:04.81,+27.39,208.79,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
193,102,97.0,3320139,LEE Geon-yong,1993.0,KOR,3:05.35,+27.93,212.91,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
194,103,94.0,3700081,KORISTEK Jan,1996.0,SVK,3:06.22,+28.80,219.54,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
195,104,103.0,3320106,JEONG Jongwon,1992.0,KOR,3:10.32,+32.90,250.79,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
196,105,78.0,3120099,ZHU Mingliang,1998.0,CHN,3:20.75,+43.33,330.3,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
197,106,93.0,3181001,IKONEN Joel,1994.0,FIN,3:21.37,+43.95,335.03,Men's SP  C Qual,Ruka (FIN),"Nov 29, 2019",Sprint Qualification,2020,Classic,Men,Individual,Sprint,Sprint,0
198,1,6.0,3425365,FALLA Maiken Caspersen,1990.0,NOR,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
199,2,15.0,3505809,SUNDLING Jonna,1994.0,SWE,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
200,3,2.0,3535320,MAUBET BJORNSEN Sadie,1989.0,USA,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
201,4,5.0,3426112,STENSETH Ane Appelkvist,1995.0,NOR,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
202,5,10.0,3505754,NILSSON Stina,1993.0,SWE,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
203,6,30.0,3426201,WENG Tiril Udnes,1996.0,NOR,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
204,7,17.0,3486010,NEPRYAEVA Natalia,1995.0,RUS,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
205,8,18.0,3565005,VISNAR Katja,1984.0,SLO,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
206,9,7.0,3565062,LAMPIC Anamarija,1995.0,SLO,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
207,10,9.0,3425183,JACOBSEN Astrid Uhrenholdt,1987.0,NOR,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
208,11,4.0,3535304,CALDWELL Sophie,1990.0,USA,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
209,12,16.0,3506008,RIBOM Emma,1997.0,SWE,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
210,13,11.0,3425381,SVENDSEN Anna,1990.0,NOR,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
211,14,13.0,3205305,GIMMLER Laura,1993.0,GER,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
212,15,22.0,3515221,FAEHNDRICH Nadine,1995.0,SUI,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
213,16,1.0,3295157,SCARDONI Lucia,1991.0,ITA,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
214,17,12.0,3535410,DIGGINS Jessica,1991.0,USA,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
215,18,14.0,3506105,HAGSTROEM Johanna,1998.0,SWE,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
216,19,25.0,3205460,HENNIG Katharina,1996.0,GER,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
217,20,27.0,3425301,JOHAUG Therese,1988.0,NOR,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
218,21,3.0,3295193,LAURENT Greta,1992.0,ITA,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
219,22,19.0,3505675,SETTLIN Evelina,1992.0,SWE,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
220,23,23.0,3515087,VAN DER GRAAFF Laurien,1987.0,SUI,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
221,24,28.0,3185137,KYLLOENEN Anne,1987.0,FIN,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
222,25,29.0,3535316,BRENNAN Rosie,1988.0,USA,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
223,26,8.0,3185256,PARMAKOSKI Krista,1990.0,FIN,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
224,27,20.0,3185168,NISKANEN Kerttu,1988.0,FIN,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
225,28,21.0,3425404,EIDE Mari,1989.0,NOR,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
226,29,24.0,3505956,ROENNLUND Elina,1996.0,SWE,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
227,30,26.0,3185447,LYLYNPERA Katri,1994.0,FIN,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
228,31,16.0,3425499,WENG Heidi,1991.0,NOR,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
229,32,58.0,3435201,SKINDER Monika,2001.0,POL,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
230,33,48.0,3295241,GANZ Caterina,1995.0,ITA,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
231,34,28.0,3506079,LUNDGREN Moa,1998.0,SWE,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
232,35,14.0,3505217,KALLA Charlotte,1987.0,SWE,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
233,36,46.0,3055108,UNTERWEGER Lisa,1995.0,AUT,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
234,36,49.0,3185579,MATINTALO Johanna,1996.0,FIN,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
235,38,61.0,3665121,SERONOSOVA Polina,1993.0,BLR,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
236,39,11.0,3505800,DAHLQVIST Maja,1994.0,SWE,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
237,40,47.0,3506154,KARLSSON Frida,1999.0,SWE,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
238,41,39.0,3665115,KIRILLOVA Anastasia,1996.0,BLR,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
239,42,17.0,3425421,HAGA Ragnhild,1991.0,NOR,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
240,43,37.0,3535562,KERN Julia,1997.0,USA,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
241,44,50.0,3155314,RAZYMOVA Katerina,1991.0,CZE,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
242,45,38.0,3185114,MONONEN Laura,1984.0,FIN,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
243,46,34.0,3425669,KALVAA Anne Kjersti,1992.0,NOR,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
244,47,3.0,3055067,STADLOBER Teresa,1993.0,AUT,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
245,48,18.0,1274580,ISHIDA Masako,1980.0,JPN,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
246,49,54.0,3155186,SCHUETZOVA Sandra,1991.0,CZE,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
247,50,40.0,3205434,KREHL Sofie,1995.0,GER,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
248,51,44.0,3185514,JULIN Andrea,1994.0,FIN,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
249,52,41.0,3155324,JANATOVA Katerina,1997.0,CZE,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
250,53,86.0,3185610,ALAKOSKI Anni,1997.0,FIN,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
251,54,76.0,3486373,SMIRNOVA Ekaterina,1996.0,RUS,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
252,55,33.0,3155344,BERANOVA Tereza,1998.0,CZE,,,,Women's SP  C Final,Ruka (FIN),"Nov 29, 2019",Stage World Cup,2020,Classic,Women,Individual,Sprint,Sprint,1
